tweet,date,query,replies,reposts,likes,bookmarks,views
suicide should not be counted in gun violence,2022-05-21 18:48:10,gun violence,0,0,2,0,0
please share the sisters of mercys statement about the buffalo shooting with your u.s. senators and representative and demand that they directly address gun violence and white supremacist hate by taking concrete steps as soon as possible.,2022-05-21 18:47:00,gun violence,0,1,4,0,0
"all of the above. they are pro birth not pro life. they dont care about children after the birth. children die from gun violence, poverty, poor health care, hunger and abuse. they are insane and hypocrites. if the democrats dont start upholding our constitution we are doomed.",2022-05-21 18:46:20,gun violence,0,0,0,0,0
how bout just doing your job for which you were elected? like helping people still in covid crises? or gun violence? or womens rights to their own bodies? build back better? things like that? #gophypocrisy,2022-05-21 18:46:06,gun violence,0,0,0,0,0
people are dying from the gun violence and pro gun judges and politicians are getting paid everyday. i want my money back.#guncontrolnow :red_triangle_pointed_up::red_triangle_pointed_up::red_triangle_pointed_up:,2022-05-21 18:40:50,gun violence,0,0,4,0,0
"23 people dead, 48 people wounded in 59 instances of gun violence yesterday, may 20, 2022. ytd incidents 8615 ytd dead 3379 ytd wounded 7670 #guncontrolnow",2022-05-21 18:40:34,gun violence,0,6,8,0,0
"yes it is my friend , when we have people in this country who gunning people down like if we still lived in the wild west , stand up people end the gun violence in this country :folded_hands::raising_hands:",2022-05-21 18:40:18,gun violence,0,0,0,0,0
yes guns but maybe its also a crisis of atrocious parenting broken culture a reluctance to police the streets and uphold the law etc etc etc. while isnt gun violence plaguing the asian community???,2022-05-21 18:40:11,gun violence,0,0,1,0,0
while totally ignoring the fact that the demographic most impacted by gun violence is gun owners targeting themselves.:man_facepalming:,2022-05-21 18:39:41,gun violence,0,0,0,0,0
"by this logic, he never taught about gun violence or climate change either so.....",2022-05-21 18:38:55,gun violence,1,0,0,0,0
"in the last 13 years, there have been 273 mass shootins resultin in 1520 deaths. #buffalo just added 1 more to the shootin list and 10 more to the roster of the dead. my thoughts and prayers go out to buffalo. i will do anything to stop gun violence except support gun control.",2022-05-21 18:38:38,gun violence,0,0,0,0,0
"black superheroes matter, dangerman urban superhero is for hire, contact mark or lisa for booking @ urban.superhero@gmail.com superheroes against gun violence....",2022-05-21 18:38:16,gun violence,0,0,0,0,0
"#chicago instead of youth curfews, heres how to get serious about violence prevention",2022-05-21 18:37:52,gun violence,0,0,0,0,0
leave the second amendment alone. gun laws dont prevent gun violence,2022-05-21 18:36:25,gun violence,0,0,0,0,0
i misunderstood you. my reply was based on a 10 hour per day workday. to demand 65k for a 10 hour week you might as well get a gun and stick up the place. i dont advocate robbery or gun violence.,2022-05-21 18:33:45,gun violence,0,0,0,0,0
"hey bud, what is required to commit gun violence like school shootings? guns... what country has the most gun violence? us... what country has the most guns per civilian? us... doesnt take a genius.",2022-05-21 18:31:52,gun violence,1,0,1,0,0
"great summary of full plate for biden admin, + immigration, the us race war (horrified by buffalo tragedy), gun violence, roe. two questions, (1) if not biden in 2024, then who? (2) is trump really gonna run (w/ jan. 6th and 4000+ lawsuits against him)? #disgusted.",2022-05-21 18:29:30,gun violence,0,0,0,0,0
"this is what your big concern is? over a very small number of people whose decisions do not effect me. healthcare, gun violence, inflation. housing for seniors etc!",2022-05-21 18:26:51,gun violence,0,0,0,0,0
gun violence is only had it u count dead people. fun with stats........,2022-05-21 18:26:28,gun violence,0,0,0,0,0
but we never see this analysis yield results. theres almost two hundred years of data on racism and gun violence. when is the research over? when do we move on to actually doing something about it?,2022-05-21 18:25:28,gun violence,2,147,831,4,0
"uniformly, the only people with no rights is the unarmed victim of gun violence...",2022-05-21 18:24:43,gun violence,1,0,1,0,0
highest percentages of gun violence occurs in the democratic cities with the strictest gun laws!,2022-05-21 18:24:04,gun violence,2,0,1,0,0
"@smerconish great summary of full plate for biden admin, + immigration, the us race war (horrified by buffalo tragedy), gun violence, roe. two questions, (1) if not biden in 2024, then who? (2) is trump really gonna run (w/ jan. 6th and 4000+ lawsuits against him)? #disgusted.",2022-05-21 18:23:38,gun violence,0,0,0,0,0
more guns has meant more gun violence,2022-05-21 18:17:06,gun violence,0,0,1,0,0
gun violence researcher explains factors behind shootings,2022-05-21 18:13:47,gun violence,0,1,1,0,0
"when my guardian asks why i enjoy hanging out around rich white people and boats, its cause i live in chicago. the harbors are the only places i feel truly safe from our citys gun violence. stop shooting, and start sailing. #gunsdownsailsup #sailing #chicago",2022-05-21 18:13:04,gun violence,1,3,3,0,0
do people get how deep this goes? they can cover everything with this vote. all at once.,2022-05-21 18:12:20,gun violence,0,1,1,1,0
the people who legally carry are not the ones committing gun violence.,2022-05-21 18:11:46,gun violence,0,0,1,0,0
one civilian injured by juntas gun violence in singu #warcrimesofjunta #2022may21coup #whatshappeninginmyanmar,2022-05-21 18:10:49,gun violence,0,0,0,0,0
"** today ** we must #staywoke, fighting to preserve our freedom from gun violence, to vote and maintain equal rights for everyone.",2022-05-21 18:10:24,gun violence,0,0,1,0,0
"my take on bruen is that if scotus does rule against new york, its an okay thing because fundamentally, conceal carry laws dont stop gun violence and they certainly dont address the root cause of it.",2022-05-21 18:07:25,gun violence,0,0,0,0,0
"and i heard from the grapevine that all you have to do to stop gun violence is have really restrictive gun laws. weird, huh?",2022-05-21 18:06:25,gun violence,0,0,0,0,0
"every second we wait to confirm a director to #leadtheatf, senseless gun violence continues to kill americans. :loudspeaker:tell the senate to confirm steven dettelbach as the next atf director. :link:act now:",2022-05-21 18:05:00,gun violence,11,7,13,1,0
@johntory #torontounsafe stabbings car jackings gun violence why even go downtown anymore?? :thinking_face: .,2022-05-21 18:04:56,gun violence,0,0,0,0,0
an artist has hit songs about:  gun violence  having nameless women at every tour stop  more gun violence  their shady record label  their crew getting in fights  dissing another artist  drug abuse/addiction  being threatened with guns at a club what genre are they?,2022-05-21 18:03:37,gun violence,1,0,1,0,0
yea and theres a gun violence survivor one that i watch too,2022-05-21 18:03:21,gun violence,0,0,0,0,0
i suppose thats why the top 10 most deadly cities in america are all dem controlled. chicago alone had 797 murders due to gun violence & chicago has some of the most strictest gun laws in the nation. so whats dems doing to help here? nothing.,2022-05-21 18:01:33,gun violence,0,0,0,0,0
"as a catholic i find the archbishops deep dive into politics shameful and insincere considering the churchs lack of positions taken on subjects like gun violence, race relations, and marriage equality. its actions like this that further alienate worshippers.",2022-05-21 18:01:11,gun violence,1,0,0,0,0
its ok just extend the speed camera hours thst wil save us all.. stop talking and do something ahoht the gun violence,2022-05-21 18:01:04,gun violence,0,0,11,0,0
"happy birthday to #biggiesmalls today, we would have celebrated notorious b.i.g.s 50th birthday. while his life was cut tragically short by gun violence, we still aim to spread lovethe brooklyn way. :camera:: celebrating @cwwaybk with @bkbpreynoso, @67clergycouncil, and advocates",2022-05-21 18:00:01,gun violence,0,0,6,0,0
#restinpower #womenwarriors #wearewomenwarriors,2022-05-21 17:58:02,gun violence,0,0,1,0,0
how is it different? because 8 or 10 ppl are killed at once? chicago alone had 797 in 2021 murders due to gun violence. in may 2022 in one event 10 ppl were shot. did you hear the media say anything about this? the top 10 most deadly cities in usa are all dem controlled. why?,2022-05-21 17:57:08,gun violence,0,0,0,0,0
"shame on you, archbishop. you did not do this when republicans rejected refuges, nor you said a thing against gun violence. you did not take this decision based on faith but politics. stop trying to gaslight us catholics.",2022-05-21 17:56:59,gun violence,0,0,0,0,0
